transaction_id,timestamp,sender_account,receiver_account,transaction_type,amount_usd,channel,origin_country,destination_country,is_international,is_cash,customer_id,scenario,known_suspicious,annual_income_usd,occupation,expected_monthly_volume_usd,risk_rating,pep_flag,sanctions_flag,adverse_media_flag,amount_vs_expected,RF_STRUCTURING,RF_HIGH_AMOUNT,RF_INTERNATIONAL,RF_PROFILE_MISMATCH,red_flag_count,rule_alert,rule_risk_score,risk_level,alert_id,red_flags,status,analyst_decision,sar_recommendation
TXN00057724,2025-07-03 03:09:00,ACC0003901,ACC0004960,CARD_PAYMENT,3231.79,Online Banking,United States,India,1,0,CUST003901,NORMAL,0,176005.5,Construction Worker,5528.48,LOW,0,0,0,17.537,0,0,1,1,2,1,36,MEDIUM,ALT0004884,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057746,2025-04-03 16:46:00,ACC0000932,ACC0002177,CARD_PAYMENT,2849.17,Mobile App,Hong Kong,United States,1,0,CUST000932,NORMAL,0,60051.7,Student,7977.42,LOW,0,0,0,10.715,0,0,1,1,2,1,36,MEDIUM,ALT0004885,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057761,2025-02-16 18:44:00,ACC0002302,ACC0002335,ACH,5106.27,Phone,United States,United Kingdom,1,0,CUST002302,NORMAL,0,26042.06,Consultant,1783.15,LOW,0,0,0,85.909,0,0,1,1,2,1,36,MEDIUM,ALT0004886,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057763,2025-01-14 04:29:00,ACC0004033,ACC0000288,P2P_TRANSFER,2004.13,Online Banking,United States,UAE,1,0,CUST004033,NORMAL,0,30177.62,Trader,2221.94,LOW,0,0,0,27.059,0,0,1,1,2,1,36,MEDIUM,ALT0004887,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057766,2025-02-01 16:58:00,ACC0004012,ACC0001625,ACH,9284.3,Online Banking,United States,United Kingdom,1,0,CUST004012,NORMAL,0,41508.27,Teacher,2965.32,LOW,0,0,0,93.929,0,0,1,1,2,1,36,MEDIUM,ALT0004888,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057802,2025-07-15 00:29:00,ACC0003996,ACC0000302,CARD_PAYMENT,798.31,Online Banking,United States,India,1,0,CUST003996,NORMAL,0,71075.89,Lawyer,1839.05,LOW,0,0,0,13.023,0,0,1,1,2,1,36,MEDIUM,ALT0004889,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057826,2025-01-21 05:57:00,ACC0000321,ACC0001283,CARD_PAYMENT,3203.38,ATM,Canada,United States,1,0,CUST000321,NORMAL,0,61096.79,Sales Manager,2135.42,LOW,0,0,0,45.004,0,0,1,1,2,1,36,MEDIUM,ALT0004890,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057836,2025-11-27 19:12:00,ACC0003691,ACC0000950,CARD_PAYMENT,4853.43,Online Banking,United States,UAE,1,0,CUST003691,NORMAL,0,67262.56,Software Engineer,5323.44,HIGH,1,0,0,27.351,0,0,1,1,2,1,46,MEDIUM,ALT0004891,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057837,2025-07-05 05:55:00,ACC0004942,ACC0004557,P2P_TRANSFER,16990.72,Online Banking,India,Hong Kong,1,0,CUST004942,NORMAL,0,50209.15,Real Estate Agent,1973.6,LOW,0,0,0,258.27,0,1,1,1,3,1,54,HIGH,ALT0004892,"High Amount, International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057847,2025-12-02 03:09:00,ACC0002429,ACC0003241,ACH,399.95,Mobile App,Canada,United States,1,0,CUST002429,NORMAL,0,27943.77,Sales Manager,945.98,LOW,0,0,0,12.684,0,0,1,1,2,1,36,MEDIUM,ALT0004893,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057851,2025-10-29 12:16:00,ACC0003053,ACC0003050,CARD_PAYMENT,1463.29,Mobile App,United States,Hong Kong,1,0,CUST003053,NORMAL,0,31594.96,Consultant,2604.98,LOW,0,0,0,16.852,0,0,1,1,2,1,36,MEDIUM,ALT0004894,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057867,2025-04-17 13:44:00,ACC0000782,ACC0004592,CARD_PAYMENT,1689.11,Branch,United States,Mexico,1,0,CUST000782,NORMAL,0,35029.31,Doctor,2368.08,LOW,0,0,0,21.398,0,0,1,1,2,1,36,MEDIUM,ALT0004895,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057874,2025-06-08 13:20:00,ACC0003989,ACC0001035,ACH,1994.14,Mobile App,UAE,United States,1,0,CUST003989,NORMAL,0,66049.86,Sales Manager,5784.74,LOW,0,0,0,10.342,0,0,1,1,2,1,36,MEDIUM,ALT0004896,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057876,2025-10-13 06:37:00,ACC0002979,ACC0004331,ATM,13870.31,Mobile App,United States,Mexico,1,1,CUST002979,NORMAL,0,88653.81,Student,2674.98,LOW,0,0,0,155.556,0,1,1,1,3,1,54,HIGH,ALT0004897,"High Amount, International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057881,2025-01-03 08:02:00,ACC0001340,ACC0001472,ACH,5092.14,Mobile App,United States,Turkey,1,0,CUST001340,NORMAL,0,57591.51,Lawyer,6311.99,HIGH,1,0,0,24.202,0,0,1,1,2,1,46,MEDIUM,ALT0004898,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057882,2025-07-13 18:00:00,ACC0004622,ACC0001154,CARD_PAYMENT,3003.39,Online Banking,India,United States,1,0,CUST004622,NORMAL,0,27928.27,Sales Manager,4113.98,LOW,0,0,0,21.901,0,0,1,1,2,1,36,MEDIUM,ALT0004899,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057896,2025-07-29 17:37:00,ACC0003473,ACC0001687,P2P_TRANSFER,2315.47,Mobile App,United Kingdom,United States,1,0,CUST003473,NORMAL,0,44181.75,Sales Manager,6583.13,LOW,0,0,0,10.552,0,0,1,1,2,1,36,MEDIUM,ALT0004900,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057908,2025-01-25 22:36:00,ACC0000992,ACC0000915,ACH,2548.89,Online Banking,United States,India,1,0,CUST000992,NORMAL,0,61496.48,Software Engineer,7024.51,LOW,0,0,0,10.886,0,0,1,1,2,1,36,MEDIUM,ALT0004901,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057929,2025-07-16 08:05:00,ACC0001989,ACC0004219,ACH,872.64,Phone,United Kingdom,Brazil,1,0,CUST001989,NORMAL,0,23644.27,Software Engineer,2320.09,LOW,0,0,0,11.284,0,0,1,1,2,1,36,MEDIUM,ALT0004902,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057944,2025-02-14 19:31:00,ACC0002839,ACC0000472,CARD_PAYMENT,2221.53,Online Banking,United Kingdom,Mexico,1,0,CUST002839,NORMAL,0,28732.57,Student,3326.33,LOW,0,0,0,20.036,0,0,1,1,2,1,36,MEDIUM,ALT0004903,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057946,2025-03-24 13:57:00,ACC0003405,ACC0004437,CASH_WITHDRAWAL,11124.54,Online Banking,Turkey,United States,1,1,CUST003405,NORMAL,0,38003.53,Doctor,1263.74,LOW,0,0,0,264.086,0,1,1,1,3,1,54,HIGH,ALT0004904,"High Amount, International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057958,2025-09-09 14:33:00,ACC0003168,ACC0002759,INTERNATIONAL_WIRE,8544.72,Online Banking,United States,Turkey,1,0,CUST003168,NORMAL,0,125600.72,Small Business Owner,13465.57,LOW,0,0,0,19.037,0,0,1,1,2,1,36,MEDIUM,ALT0004905,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057970,2025-10-24 12:15:00,ACC0001957,ACC0003073,ACH,3288.08,Online Banking,United States,Canada,1,0,CUST001957,NORMAL,0,57783.75,Restaurant Owner,1555.41,LOW,0,0,0,63.419,0,0,1,1,2,1,36,MEDIUM,ALT0004906,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00057988,2025-07-17 00:23:00,ACC0004902,ACC0003888,CARD_PAYMENT,1288.18,ATM,Germany,United States,1,0,CUST004902,NORMAL,0,75521.0,Software Engineer,2888.13,LOW,0,0,0,13.381,0,0,1,1,2,1,36,MEDIUM,ALT0004907,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058002,2025-11-29 01:50:00,ACC0004782,ACC0004885,CARD_PAYMENT,685.46,Online Banking,United Kingdom,India,1,0,CUST004782,NORMAL,0,51859.18,Lawyer,2229.59,LOW,0,0,0,9.223,0,0,1,1,2,1,36,MEDIUM,ALT0004908,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058016,2025-02-21 20:21:00,ACC0002566,ACC0000511,CASH_DEPOSIT,3483.42,Mobile App,Hong Kong,United States,1,1,CUST002566,NORMAL,0,49397.69,Real Estate Agent,3055.39,LOW,0,0,0,34.203,0,0,1,1,2,1,36,MEDIUM,ALT0004909,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058019,2025-04-25 21:22:00,ACC0003793,ACC0002647,WIRE,6003.59,Online Banking,United States,Nigeria,1,0,CUST003793,NORMAL,0,72947.22,Teacher,8024.22,LOW,0,0,0,22.446,0,0,1,1,2,1,36,MEDIUM,ALT0004910,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058031,2025-12-30 20:21:00,ACC0004787,ACC0001276,CARD_PAYMENT,416.09,Online Banking,UAE,United States,1,0,CUST004787,NORMAL,0,24160.94,Restaurant Owner,1155.5,LOW,0,0,0,10.803,0,0,1,1,2,1,36,MEDIUM,ALT0004911,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058034,2025-12-06 06:52:00,ACC0001036,ACC0002228,WIRE,855.76,Online Banking,United States,Singapore,1,0,CUST001036,NORMAL,0,17901.26,Sales Manager,1437.98,LOW,0,0,0,17.853,0,0,1,1,2,1,36,MEDIUM,ALT0004912,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058055,2025-06-04 08:16:00,ACC0001807,ACC0003339,WIRE,1732.99,Mobile App,Hong Kong,Canada,1,0,CUST001807,NORMAL,0,29462.09,Trader,3266.47,LOW,0,0,0,15.916,0,0,1,1,2,1,36,MEDIUM,ALT0004913,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058066,2025-03-11 20:35:00,ACC0000661,ACC0004917,INTERNATIONAL_WIRE,787.44,Online Banking,Canada,United States,1,0,CUST000661,NORMAL,0,27380.87,Retail Worker,1587.33,LOW,0,0,0,14.882,0,0,1,1,2,1,36,MEDIUM,ALT0004914,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058092,2025-02-05 23:17:00,ACC0000095,ACC0003574,CARD_PAYMENT,436.23,Online Banking,United States,Germany,1,0,CUST000095,NORMAL,0,29942.36,Retail Worker,1673.22,LOW,0,0,0,7.821,0,0,1,1,2,1,36,MEDIUM,ALT0004915,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058094,2025-05-04 18:14:00,ACC0001163,ACC0003635,P2P_TRANSFER,1074.01,Mobile App,United States,Canada,1,0,CUST001163,NORMAL,0,43860.21,Construction Worker,4104.43,LOW,0,0,0,7.85,0,0,1,1,2,1,36,MEDIUM,ALT0004916,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058110,2025-01-22 14:33:00,ACC0003769,ACC0000471,CASH_DEPOSIT,785.82,Branch,Turkey,United States,1,1,CUST003769,NORMAL,0,30876.96,Retail Worker,1901.51,MEDIUM,0,0,1,12.398,0,0,1,1,2,1,46,MEDIUM,ALT0004917,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058111,2025-05-25 08:59:00,ACC0003439,ACC0002702,ACH,8518.51,Mobile App,United States,United Kingdom,1,0,CUST003439,NORMAL,0,48948.49,Accountant,1256.36,LOW,0,0,0,203.409,0,0,1,1,2,1,36,MEDIUM,ALT0004918,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058119,2025-07-23 14:14:00,ACC0000721,ACC0003327,CARD_PAYMENT,1873.22,Online Banking,UAE,Mexico,1,0,CUST000721,NORMAL,0,66970.0,Real Estate Agent,6466.5,HIGH,1,0,0,8.69,0,0,1,1,2,1,46,MEDIUM,ALT0004919,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058126,2025-07-14 18:10:00,ACC0002818,ACC0004203,ACH,801.62,Mobile App,Mexico,United States,1,0,CUST002818,NORMAL,0,23389.37,Software Engineer,2725.85,LOW,0,0,0,8.822,0,0,1,1,2,1,36,MEDIUM,ALT0004920,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058138,2025-02-23 02:33:00,ACC0000214,ACC0002918,CARD_PAYMENT,1221.56,Online Banking,United States,UAE,1,0,CUST000214,NORMAL,0,42839.15,Doctor,1846.19,LOW,0,0,0,19.85,0,0,1,1,2,1,36,MEDIUM,ALT0004921,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058173,2025-11-22 17:41:00,ACC0000938,ACC0003325,CARD_PAYMENT,2229.03,Online Banking,India,United States,1,0,CUST000938,NORMAL,0,36296.8,Real Estate Agent,2050.86,LOW,0,0,0,32.606,0,0,1,1,2,1,36,MEDIUM,ALT0004922,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058177,2025-11-23 12:50:00,ACC0004964,ACC0000027,CASH_WITHDRAWAL,2849.53,Mobile App,India,Germany,1,1,CUST004964,NORMAL,0,36619.62,Construction Worker,4457.23,MEDIUM,0,0,1,19.179,0,0,1,1,2,1,46,MEDIUM,ALT0004923,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058182,2025-06-27 08:07:00,ACC0001006,ACC0001186,CARD_PAYMENT,2230.0,Mobile App,Singapore,Canada,1,0,CUST001006,NORMAL,0,20822.75,Doctor,2975.77,LOW,0,0,0,22.482,0,0,1,1,2,1,36,MEDIUM,ALT0004924,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058214,2025-12-23 03:11:00,ACC0000347,ACC0003190,ACH,1764.33,Mobile App,Brazil,United States,1,0,CUST000347,NORMAL,0,85526.6,Restaurant Owner,2451.55,HIGH,1,0,0,21.59,0,0,1,1,2,1,46,MEDIUM,ALT0004925,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058226,2025-09-06 23:40:00,ACC0001572,ACC0003259,WIRE,817.7,Mobile App,United States,Mexico,1,0,CUST001572,NORMAL,0,58745.5,Consultant,1696.19,LOW,0,0,0,14.462,0,0,1,1,2,1,36,MEDIUM,ALT0004926,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058251,2025-04-11 02:30:00,ACC0004755,ACC0002479,ACH,2374.74,Mobile App,Nigeria,United States,1,0,CUST004755,NORMAL,0,88670.76,Retail Worker,4585.99,LOW,0,0,0,15.535,0,0,1,1,2,1,36,MEDIUM,ALT0004927,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058255,2025-10-28 10:51:00,ACC0003660,ACC0002540,CASH_DEPOSIT,568.15,Online Banking,India,United States,1,1,CUST003660,NORMAL,0,34608.34,Real Estate Agent,1971.3,LOW,0,0,0,8.646,0,0,1,1,2,1,36,MEDIUM,ALT0004928,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058266,2025-08-03 20:52:00,ACC0000191,ACC0000775,CARD_PAYMENT,1074.03,Online Banking,United Kingdom,United States,1,0,CUST000191,NORMAL,0,37395.04,Doctor,3306.11,LOW,0,0,0,9.746,0,0,1,1,2,1,36,MEDIUM,ALT0004929,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058267,2025-09-29 01:44:00,ACC0001635,ACC0002195,INTERNATIONAL_WIRE,1135.98,Mobile App,United States,Turkey,1,0,CUST001635,NORMAL,0,96089.37,Software Engineer,3284.7,LOW,0,0,0,10.375,0,0,1,1,2,1,36,MEDIUM,ALT0004930,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058283,2025-02-01 08:46:00,ACC0004999,ACC0004754,INTERNATIONAL_WIRE,565.13,Mobile App,Hong Kong,Mexico,1,0,CUST004999,NORMAL,0,47539.32,Consultant,1598.11,LOW,0,0,0,10.609,0,0,1,1,2,1,36,MEDIUM,ALT0004931,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058285,2025-06-10 12:06:00,ACC0001429,ACC0004915,CASH_DEPOSIT,1261.38,Branch,Mexico,United States,1,1,CUST001429,NORMAL,0,60589.35,Lawyer,2135.21,LOW,0,0,0,17.723,0,0,1,1,2,1,36,MEDIUM,ALT0004932,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058297,2025-09-09 02:42:00,ACC0002386,ACC0004737,ACH,762.26,ATM,United States,Canada,1,0,CUST002386,NORMAL,0,109318.05,Consultant,2778.88,HIGH,1,0,0,8.229,0,0,1,1,2,1,46,MEDIUM,ALT0004933,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058310,2025-12-07 20:52:00,ACC0000665,ACC0004817,P2P_TRANSFER,426.3,Online Banking,Turkey,United States,1,0,CUST000665,NORMAL,0,41627.62,Real Estate Agent,1069.42,LOW,0,0,0,11.959,0,0,1,1,2,1,36,MEDIUM,ALT0004934,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058311,2025-09-23 15:01:00,ACC0001698,ACC0002455,WIRE,461.03,Mobile App,Turkey,Brazil,1,0,CUST001698,NORMAL,0,38689.52,Sales Manager,1772.42,LOW,0,0,0,7.803,0,0,1,1,2,1,36,MEDIUM,ALT0004935,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058316,2025-11-17 13:05:00,ACC0004904,ACC0004979,P2P_TRANSFER,738.91,Online Banking,Germany,United States,1,0,CUST004904,NORMAL,0,113546.98,Accountant,2909.62,HIGH,1,0,0,7.619,0,0,1,1,2,1,46,MEDIUM,ALT0004936,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058321,2025-10-10 01:06:00,ACC0001448,ACC0000350,P2P_TRANSFER,1407.71,Online Banking,United States,United Kingdom,1,0,CUST001448,NORMAL,0,23298.13,Lawyer,3437.41,LOW,0,0,0,12.286,0,0,1,1,2,1,36,MEDIUM,ALT0004937,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058337,2025-04-23 21:04:00,ACC0003966,ACC0001909,WIRE,931.17,Online Banking,United States,Hong Kong,1,0,CUST003966,NORMAL,0,53720.64,Restaurant Owner,3216.77,LOW,0,0,0,8.684,0,0,1,1,2,1,36,MEDIUM,ALT0004938,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058349,2025-12-28 03:34:00,ACC0004384,ACC0001183,ATM,3072.13,Online Banking,Mexico,Nigeria,1,1,CUST004384,NORMAL,0,67703.94,Restaurant Owner,5365.31,LOW,0,0,0,17.178,0,0,1,1,2,1,36,MEDIUM,ALT0004939,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058370,2025-10-19 23:50:00,ACC0001827,ACC0000853,CARD_PAYMENT,379.62,Mobile App,Germany,Nigeria,1,0,CUST001827,NORMAL,0,49131.88,Real Estate Agent,1432.88,LOW,0,0,0,7.948,0,0,1,1,2,1,36,MEDIUM,ALT0004940,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058387,2025-04-04 09:16:00,ACC0002889,ACC0001268,P2P_TRANSFER,403.17,Online Banking,UAE,United States,1,0,CUST002889,NORMAL,0,31192.29,Sales Manager,1105.57,LOW,0,0,0,10.94,0,0,1,1,2,1,36,MEDIUM,ALT0004941,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058396,2025-11-14 19:59:00,ACC0001540,ACC0002288,CASH_DEPOSIT,1351.7,Mobile App,Mexico,United States,1,1,CUST001540,NORMAL,0,36855.4,Student,2440.99,LOW,0,0,0,16.613,0,0,1,1,2,1,36,MEDIUM,ALT0004942,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058408,2025-08-13 04:43:00,ACC0004054,ACC0002542,CASH_DEPOSIT,2938.95,Online Banking,Canada,United States,1,1,CUST004054,NORMAL,0,17546.81,Trader,1849.49,LOW,0,0,0,47.672,0,0,1,1,2,1,36,MEDIUM,ALT0004943,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058459,2025-10-21 21:30:00,ACC0001523,ACC0002592,CARD_PAYMENT,1396.15,ATM,United States,Germany,1,0,CUST001523,NORMAL,0,77956.09,Restaurant Owner,4174.4,LOW,0,0,0,10.034,0,0,1,1,2,1,36,MEDIUM,ALT0004944,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058464,2025-10-14 09:08:00,ACC0001515,ACC0002259,CARD_PAYMENT,5700.99,Online Banking,Canada,Nigeria,1,0,CUST001515,NORMAL,0,48989.08,Restaurant Owner,5882.77,LOW,0,0,0,29.073,0,0,1,1,2,1,36,MEDIUM,ALT0004945,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058467,2025-06-17 15:40:00,ACC0002181,ACC0001980,CARD_PAYMENT,5520.49,Mobile App,United Kingdom,United States,1,0,CUST002181,NORMAL,0,151765.64,Trader,14809.13,LOW,0,0,0,11.183,0,0,1,1,2,1,36,MEDIUM,ALT0004946,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058490,2025-06-09 14:14:00,ACC0002325,ACC0004657,CARD_PAYMENT,4703.36,Mobile App,United States,Mexico,1,0,CUST002325,NORMAL,0,42244.18,Software Engineer,1604.34,LOW,0,0,0,87.949,0,0,1,1,2,1,36,MEDIUM,ALT0004947,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058492,2025-11-22 22:04:00,ACC0002233,ACC0000798,ACH,1232.86,Online Banking,United States,Mexico,1,0,CUST002233,NORMAL,0,14738.76,Restaurant Owner,1985.47,LOW,0,0,0,18.628,0,0,1,1,2,1,36,MEDIUM,ALT0004948,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058495,2025-07-27 18:52:00,ACC0002090,ACC0000561,CARD_PAYMENT,1447.73,ATM,United States,Canada,1,0,CUST002090,NORMAL,0,21973.07,Sales Manager,2144.15,LOW,0,0,0,20.256,0,0,1,1,2,1,36,MEDIUM,ALT0004949,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058499,2025-11-08 03:38:00,ACC0001128,ACC0001566,CASH_DEPOSIT,697.45,Mobile App,Brazil,United States,1,1,CUST001128,NORMAL,0,33695.25,Small Business Owner,2147.92,LOW,0,0,0,9.741,0,0,1,1,2,1,36,MEDIUM,ALT0004950,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058506,2025-02-11 00:56:00,ACC0000620,ACC0004514,ACH,1166.38,Online Banking,United States,Nigeria,1,0,CUST000620,NORMAL,0,88375.02,Teacher,3962.11,LOW,0,0,0,8.832,0,0,1,1,2,1,36,MEDIUM,ALT0004951,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058513,2025-07-22 01:35:00,ACC0002926,ACC0000790,ACH,702.21,Online Banking,United States,United Kingdom,1,0,CUST002926,NORMAL,0,42100.87,Retail Worker,1412.35,MEDIUM,0,0,1,14.916,0,0,1,1,2,1,46,MEDIUM,ALT0004952,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058524,2025-01-15 04:05:00,ACC0002335,ACC0003823,ACH,641.68,Online Banking,Singapore,United States,1,0,CUST002335,NORMAL,0,30504.38,Trader,2189.75,MEDIUM,0,0,1,8.791,0,0,1,1,2,1,46,MEDIUM,ALT0004953,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058532,2025-08-29 19:27:00,ACC0002327,ACC0002245,CASH_WITHDRAWAL,2131.94,Online Banking,United States,Germany,1,1,CUST002327,NORMAL,0,35646.7,Construction Worker,2915.66,LOW,0,0,0,21.936,0,0,1,1,2,1,36,MEDIUM,ALT0004954,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058563,2025-06-06 18:50:00,ACC0001120,ACC0001587,CARD_PAYMENT,2530.39,Branch,Canada,United States,1,0,CUST001120,NORMAL,0,68848.72,Teacher,2966.86,LOW,0,0,0,25.587,0,0,1,1,2,1,36,MEDIUM,ALT0004955,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058567,2025-04-29 06:58:00,ACC0003417,ACC0002266,CARD_PAYMENT,1743.11,Mobile App,Turkey,United States,1,0,CUST003417,NORMAL,0,59834.79,Lawyer,1593.62,LOW,0,0,0,32.814,0,0,1,1,2,1,36,MEDIUM,ALT0004956,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058571,2025-03-28 03:42:00,ACC0001370,ACC0001591,ACH,993.86,Online Banking,Germany,India,1,0,CUST001370,NORMAL,0,102801.49,Lawyer,2866.18,LOW,0,0,0,10.403,0,0,1,1,2,1,36,MEDIUM,ALT0004957,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058609,2025-03-25 17:53:00,ACC0003687,ACC0002761,P2P_TRANSFER,3847.52,Online Banking,Canada,Mexico,1,0,CUST003687,NORMAL,0,94973.69,Restaurant Owner,5860.27,LOW,0,0,0,19.696,0,0,1,1,2,1,36,MEDIUM,ALT0004958,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058616,2025-05-30 05:20:00,ACC0004658,ACC0004818,ACH,5899.71,ATM,Turkey,Hong Kong,1,0,CUST004658,NORMAL,0,79217.78,Teacher,4377.9,LOW,0,0,0,40.428,0,0,1,1,2,1,36,MEDIUM,ALT0004959,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058682,2025-01-10 15:34:00,ACC0004862,ACC0004696,CARD_PAYMENT,2411.34,ATM,Canada,United States,1,0,CUST004862,NORMAL,0,100449.81,Real Estate Agent,8825.46,LOW,0,0,0,8.197,0,0,1,1,2,1,36,MEDIUM,ALT0004960,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00058692,2025-10-25 23:59:00,ACC0004739,ACC0001424,ACH,907.88,Online Banking,United States,Singapore,1,0,CUST004739,NORMAL,0,15047.11,Teacher,992.87,LOW,0,0,0,27.432,0,0,1,1,2,1,36,MEDIUM,ALT0004961,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
